LocationID,OrganisationCode,LocationNameEN,VenueTypeEN,AddressEN,Latitude,Longitude,SSID,NumberOfHotspots,MoreInformationEN,MoreInformationLinkEN,InWifiMap
2405,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Plover Cove Garden, Polver Cove Road, Tai Po",22.457575164,114.15888756,Wi-Fi.HK via CSL,1,,,False
2419,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Tin Chak Shopping Centre, Tin Shui Road, Tin Shui Wai",22.468355741,113.99922266,Wi-Fi.HK via CSL,1,,,False
2421,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Tin Yiu Estate Commercial Complex, Tin Shui Wai",22.451003677,114.00288833,Wi-Fi.HK via CSL,1,,,False
2423,PCCW,PCCW Phone Booth,Telephone Booths,Outside Tuen Mun Ferry Pier,22.372295911,113.96605446,Wi-Fi.HK via CSL,1,,,False
2435,PCCW,PCCW Phone Booth,Telephone Booths,"Outside LRT Siu Hei Station, Yuet Wu Villa, Tuen Mun",22.37517787,113.96702098,Wi-Fi.HK via CSL,1,,,False
2445,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Sui Lun Court Carpark Building, Heung Sze Wui Road, Tuen Mun",22.3845802153,113.975347619,Wi-Fi.HK via CSL,1,,,False
2448,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Tsing Ho Square Rest Garden, Tuen Mun",22.387999146,113.97969285,Wi-Fi.HK via CSL,1,,,False
2458,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Broadway Theatre Tai Pa Street, Tsuen Wan",22.371376057,114.11116069,Wi-Fi.HK via CSL,1,,,False
2468,PCCW,PCCW Phone Booth,Telephone Booths,"Bus Terminus, Shek Wai Kok Estate, Shek Wai Kok Road, Tsuen Wan",22.376158406,114.1247032,Wi-Fi.HK via CSL,1,,,False
2472,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Commercial Complex, Cheung Hang Estate, Tsing Yi",22.353670147,114.09774329,Wi-Fi.HK via CSL,1,,,False
2476,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Block 10, Greenfield Garden, Fung Shue Wo Road, Tsing Yi",22.353449901,114.10926685,Wi-Fi.HK via CSL,1,,,False
2477,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Block 8, Villa Esplanada Promenade, Tsing Yi",22.361829416,114.10771889,Wi-Fi.HK via CSL,1,,,False
2481,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Hang Chun House, Cheung Hang Estate, Tsing Yi",22.358004841,114.09794459,Wi-Fi.HK via CSL,1,,,False
2483,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Po Leung Kuk College, Ching Hong Road, Tsing Yi",22.349489887,114.09934755,Wi-Fi.HK via CSL,1,,,False
2489,PCCW,PCCW Phone Booth,Telephone Booths,"Bus Terminus, Chi Fu Fa Yuen, Pok Fu Lam",22.257349302,114.13953575,Wi-Fi.HK via CSL,1,,,False
2490,PCCW,PCCW Phone Booth,Telephone Booths,"Conjunction of Shanghai Street / Jordan Road, Jordan",22.305531837,114.16950913,Wi-Fi.HK via CSL,1,,,False
2492,PCCW,PCCW Phone Booth,Telephone Booths,"Outside 3A Waterloo Road, Jordan",22.312909727,114.16960557,Wi-Fi.HK via CSL,1,,,False
2507,PCCW,PCCW Phone Booth,Telephone Booths,"Conjuction of Tai Shing Street / Tai Tung Street, Wong Tai Sin",22.337472418,114.19376413,Wi-Fi.HK via CSL,1,,,False
2533,PCCW,PCCW Phone Booth,Telephone Booths,"Conjunction of Possession Street / Queen's Road West, Central",22.286230887,114.14857079,Wi-Fi.HK via CSL,1,,,False
2534,PCCW,PCCW Phone Booth,Telephone Booths,"Conjunction of Lok Ku Road / Queen's Road Central, Sheung Wan",22.279765482,114.15075545,Wi-Fi.HK via CSL,1,,,False
2542,PCCW,PCCW Phone Booth,Telephone Booths,"Outside City One, Siu Lek Yuen Road, Shatin",22.386460933,114.20576084,Wi-Fi.HK via CSL,1,,,False
25494,PCCW,Circle K,Convenience Stores,"G/F, 32 Castle Peak Road-Yuen Long, Yuen Long, New Territories",22.4442332503,114.031170851,Wi-Fi.HK via CSL,1,,,False
2565,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Yuet Ping House Long Ping Estate, Yuen Long",22.4484413993,114.022427675,Wi-Fi.HK via CSL,1,,,False
2594,PCCW,PCCW Phone Booth,Telephone Booths,"Outside St. Paul School, On Tin Street, Lam Tin",22.309125532,114.23756977,Wi-Fi.HK via CSL,1,,,False
2595,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Mei Tin House, Hing Tin Estate, Lam Tin",22.312448421,114.23847369,Wi-Fi.HK via CSL,1,,,False
2612,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Venice Garden, Leung Wan Street, Tuen Mun",22.380863077,113.96408961,Wi-Fi.HK via CSL,1,,,False
2613,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Oi Lok House, Yau Oi Estate, Tuen Mun",22.387612567,113.97390603,Wi-Fi.HK via CSL,1,,,False
2618,PCCW,PCCW Phone Booth,Telephone Booths,"Inside Chai Wan North Service Reservoir, Chai Wan",22.26961836,114.23413869,Wi-Fi.HK via CSL,1,,,False
2622,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Concordia Lutheran School, Tai Hang Tung Road, Sham Shui Po",22.330907532,114.17170071,Wi-Fi.HK via CSL,1,,,False
2629,PCCW,PCCW Phone Booth,Telephone Booths,"Outside 54 Boundary Street / Fa Yuen Street, Prince Edward",22.326491527,114.16975977,Wi-Fi.HK via CSL,1,,,False
2638,PCCW,PCCW Phone Booth,Telephone Booths,"Conjunction of Science Museum Road / Mody Road, Tsim Sha Tsui",22.300041717,114.17967972,Wi-Fi.HK via CSL,1,,,False
2639,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Mercantile House, 186 Nathan Road, Tsim Sha Tsui",22.303084732,114.17186753,Wi-Fi.HK via CSL,1,,,False
2657,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Lok Fu MTR Station, Lok Fu",22.338339691,114.18797884,Wi-Fi.HK via CSL,1,,,False
2659,PCCW,PCCW Phone Booth,Telephone Booths,"Conjuction of  60 To Kwa Wan Rd / Chi Kiang Street, Tokwawan",22.315637134,114.18883179,Wi-Fi.HK via CSL,1,,,False
2662,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Shing On House, Kwai Shing East Estate, Kwai Shing",22.365430834,114.12623181,Wi-Fi.HK via CSL,1,,,False
2670,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Restaurant, Tsing Yi Estate, Tsing Yi",22.354404508,114.10358713,Wi-Fi.HK via CSL,1,,,False
2672,PCCW,PCCW Phone Booth,Telephone Booths,"Sheung Ko Tan Street, Chung Mei Lo Uk Village, Tsing Yi, New Territories",22.351859028,114.10590872,Wi-Fi.HK via CSL,1,,,False
2674,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Fu Man House, Tai Wo Hau Estate, Tai Ha Street, Tsuen Wan",22.369014903,114.12336622,Wi-Fi.HK via CSL,1,,,False
2691,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Regal Kowloon Hotel, Mody Road, Tsim Sha Tsui",22.298027887,114.17734103,Wi-Fi.HK via CSL,1,,,False
2711,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Lower Peak Tram Terminus , Garden Road, Central",22.277725991,114.15954662,Wi-Fi.HK via CSL,1,,,False
2713,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Long Mansion,  24 CaineRd, Sheung Wan",22.280190433,114.15367595,Wi-Fi.HK via CSL,1,,,False
2719,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Lockhart Road Playground, Lockhart Road, Wan Chai",22.278395254,114.16945313,Wi-Fi.HK via CSL,1,,,False
2726,PCCW,PCCW Phone Booth,Telephone Booths,"Conjunction of Marsh Road / Hennessy Road, Wan Chai",22.27898264,114.179612,Wi-Fi.HK via CSL,1,,,False
2727,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Tang Chi Ngong Clinic, Oi Kwan Road, Wan Chai",22.275415578,114.17823426,Wi-Fi.HK via CSL,1,,,False
2728,PCCW,PCCW Phone Booth,Telephone Booths,"Conjunction of Golden Tower Des Voeux Road Central/Wing Lok Street, Sheung Wan",22.284886288,114.15369444,Wi-Fi.HK via CSL,1,,,False
2738,PCCW,PCCW Phone Booth,Telephone Booths,"O/S North Point Government Primary School (Cloud View Road), Yee King Road, North Point",22.284472576,114.19503044,Wi-Fi.HK via CSL,1,,,False
2740,PCCW,PCCW Phone Booth,Telephone Booths,Conjunction of 28 Tai Hang Road / Li Kwan Avenue,22.276805779,114.19397207,Wi-Fi.HK via CSL,1,,,False
2742,PCCW,PCCW Phone Booth,Telephone Booths,"Outside HKJC OCBO, 17 Tung Lo Wan Road, Causeway Bay",22.279063772,114.18794679,Wi-Fi.HK via CSL,1,,,False
2745,PCCW,PCCW Phone Booth,Telephone Booths,"Conjunction of 842 King's Road / Mansion Street, Quarry Bay, Hong Kong",22.290096723,114.20919833,Wi-Fi.HK via CSL,1,,,False
2752,PCCW,PCCW Phone Booth,Telephone Booths,"Opposite Lok Hin Terrace, Chai Wan Road, Yue Wan Estate, Chai Wan",22.264712407,114.24100578,Wi-Fi.HK via CSL,1,,,False
2763,PCCW,PCCW Phone Booth,Telephone Booths,"Shum Wan Pier, Shum Wan Pier Path, Aberdeen",22.245234818,114.16472197,Wi-Fi.HK via CSL,1,,,False
2766,PCCW,PCCW Phone Booth,Telephone Booths,Shek O Beach,22.230292892,114.25146661,Wi-Fi.HK via CSL,1,,,False
2769,PCCW,PCCW Phone Booth,Telephone Booths,"Outside 17D Pak She Praya Road, CheungChau",22.210666887,114.02784592,Wi-Fi.HK via CSL,1,,,False
2770,PCCW,PCCW Phone Booth,Telephone Booths,Outside Peng Chau Ferry Pier,22.284782,114.037302,Wi-Fi.HK via CSL,1,,,False
2771,PCCW,PCCW Phone Booth,Telephone Booths,Outside Mui Wo Ferry Pier,22.265004003,114.0018634,Wi-Fi.HK via CSL,1,,,False
2773,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Hutchison House, Murray Road, Central",22.281058567,114.16217563,Wi-Fi.HK via CSL,1,,,False
2779,PCCW,PCCW Phone Booth,Telephone Booths,"Outside 140 San Fung Avenue / Lung Sum Avenue, Sheung Shui",22.503224821,114.12751885,Wi-Fi.HK via CSL,1,,,False
2782,PCCW,PCCW Phone Booth,Telephone Booths,"Conjunction of Wai Ming Street / Pak Wo Road, Fanling",22.489268105,114.14153682,Wi-Fi.HK via CSL,1,,,False
2784,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Bus Terminus, Sun Tin Wai Estate, Shatin",22.371120135,114.18607746,Wi-Fi.HK via CSL,1,,,False
2795,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Sheung Shui Town Centre, Chi Cheong Road, Sheung Shui",22.501456236,114.13172757,Wi-Fi.HK via CSL,1,,,False
2802,PCCW,PCCW Phone Booth,Telephone Booths,"Outside On Lok Tsuen Playground, Sha Tau Kok Road, Fanling",22.497630499,114.14313793,Wi-Fi.HK via CSL,1,,,False
2809,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Bus Terminus, Lee On Estate, Ma On Shan",22.425463188,114.23991878,Wi-Fi.HK via CSL,1,,,False
2810,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Kwong Lai House, Kwong Fuk Estate,",22.448076714,114.17549133,Wi-Fi.HK via CSL,1,,,False
2811,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Bus Terminus, Tai Wo Estate Complex, Tai Po",22.450432513,114.16128824,Wi-Fi.HK via CSL,1,,,False
2814,PCCW,PCCW Phone Booth,Telephone Booths,"Bus Stop, Mai Po Lo Wai, San Tin, Castle Peak Road-Mai Po, Yuen Long",22.493021272,114.06141302,Wi-Fi.HK via CSL,1,,,False
2826,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Yau Tam Mei Tsuen, Castle Peak Road-Tam Mi, Yuen Long",22.477342844,114.07141519,Wi-Fi.HK via CSL,1,,,False
2828,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Entrance of The Education University of Hong Kong, Lo Ping Road, Tai Po",22.46666,114.19368,Wi-Fi.HK via CSL,1,,,False
2830,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Block 1, Avon Park, Yat Ming Road, Fanling",22.505567402,114.14035625,Wi-Fi.HK via CSL,1,,,False
2835,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Block 2 Belvedere Garden Phase 1, Tsuen Wan",22.372717539,114.10234391,Wi-Fi.HK via CSL,1,,,False
30516,PCCW,Circle K,Convenience Stores,"Shop 239, G/F, Hay Cheuk House, Kwun Tong Garden Estate, Ngau Tau Kok, Kowloon",22.3172101654,114.217713124,Wi-Fi.HK via CSL,1,,,False
34740,PCCW,Circle K,Convenience Stores,"Shop B, G/F, The Eastborne, 51 Shau Kei Wan Main Street East, Shau Kei Wan, Hong Kong",22.2803145645,114.230562247,Wi-Fi.HK via CSL,1,,,False
36425,PCCW,Circle K,Convenience Stores,"Shop A, G/F, 64 Centre Street, Sai Ying Pun, Wai Wan, Hong Kong",22.2849036247,114.1420869,Wi-Fi.HK via CSL,1,,,False
39652,PCCW,Circle K,Convenience Stores,"Shop 134, G/F, Cheung Fat Shopping Plaza, Cheung Fat Estate, Tsing Yi, New Territories",22.3622980236,114.103426881,Wi-Fi.HK via CSL,1,,,False
39970,PCCW,Chow Tai Fook,Stores/Shopping Malls,"FT 207-8 2/F OCEAN TERMINAL (OT201-OT209) 5 CANTON ROAD,HARBOUR CITY,TSIM SHA TSUI KOWLOON",22.2950243402,114.167579956,Wi-Fi.HK via CSL,1,,,False
40405,PCCW,PCCW Phone Booth,Telephone Booths,"FT P156 kid1228 J/O Coobe Rd & Mount Cameron Road, Peak Hong Kong",22.267867004,114.169774,Wi-Fi.HK via CSL,1,,,False
40913,PCCW,PCCW-HKT / csl shop,Stores/Shopping Malls,Shop No 058 on G/F. Cityplaza. Hong Kong,22.286807479,114.21735486,Wi-Fi.HK via CSL,1,,,False
41002,PCCW,PCCW-HKT / csl shop,Stores/Shopping Malls,"Shop P45-46, Telford Plaza, Kowloon Bay, Kowloon",22.3231535915,114.2129460111,Wi-Fi.HK via CSL,1,,,False
42704,PCCW,PCCW-HKT / csl shop,Stores/Shopping Malls,Shop No. 46. Level 2. Fanling Town Center. Fanling. New Territories,22.492395538,114.13938435,Wi-Fi.HK via CSL,1,,,False
43070,PCCW,PCCW-HKT / csl shop,Stores/Shopping Malls,Shop 246. Level 2. Plaza Hollywood.Diamond Hill. Kowloon,22.340798387,114.20178795,Wi-Fi.HK via CSL,1,,,False
44482,PCCW,Circle K,Convenience Stores,"Shop A on Ground Floor, Hang Wan House, No. 141, Reclamation Street, Kowloon",22.3101051114,114.1692751495,Wi-Fi.HK via CSL,1,,,False
4615,PCCW,Circle K,Convenience Stores,"Shop 111, Geranium House, Ma Tau Wai Estate, Kowloon",22.3224527848,114.187543988,Wi-Fi.HK via CSL,1,,,False
46431,PCCW,PCCW-HKT / csl shop,Stores/Shopping Malls,"Shop F73, Popcorn 2, 9 Tong Chun Street, Tseung Kwan O, New Territories",22.3086693271,114.2615015611,Wi-Fi.HK via CSL,1,,,False
47266,PCCW,Discovery Bay Plaza North,Stores/Shopping Malls,"DB North Public Recreational Centre, 92 Discovery Bay Siena Avenue, Discovery Bay, Lantau Island (Outside)",22.30895829,114.0166262114,Wi-Fi.HK via CSL,1,,,False
48621,PCCW,PCCW Phone Booth,Telephone Booths,"Phone Booth KID2400, Pier 7, Man Kwong Street, Central, Hong Kong",22.2866268774,114.160933306,Wi-Fi.HK via CSL,1,,,False
5050,PCCW,Circle K,Convenience Stores,"Shop 13, Ching Ho Shopping Centre,Ching Ho Estate, Sheung Shui, New Territories",22.4938234188,114.126561284,Wi-Fi.HK via CSL,1,,,False
54677,PCCW,759 Store,Convenience Stores,"Shop 24, G/F, Hopewell House, 169-197 Hip Wo Street, Kwun Tong, Kowloon",22.3169679798,114.2263084985,Wi-Fi.HK via CSL,1,,,False
54687,PCCW,759 Store,Convenience Stores,"Shop A022, G/F, Ching Long Shopping Centre, Kowloon City, Kowloon",22.3317953876,114.2027493456,Wi-Fi.HK via CSL,1,,,False
5606,PCCW,Circle K,Convenience Stores,"G/F., Li Fung Centre, 2 On Ping Street, Siu Lek Yuen, Shatin",22.3903344776,114.20674324,Wi-Fi.HK via CSL,1,,,False
56179,PCCW,759 Store,Convenience Stores,"Shop A, G/F, Chung Yuen Mansion, 71B Waterloo Road, Mongkok, Kowloon",22.3190268404,114.1754708376,Wi-Fi.HK via CSL,1,,,False
56185,PCCW,759 Store,Convenience Stores,"Shop L13, G/F, Sun Chui Shopping Centre, Sun Chui Estate, 2 Chui Tin Street, Sha Tin, New Territories",22.3692792912,114.181239237,Wi-Fi.HK via CSL,1,,,False
56197,PCCW,759 Store,Convenience Stores,"Shop 3, G/F, Lido Avenue 41-63 Castle Peak Road-Sham Tseng, Sham Tseng, New Territories",22.3667689262,114.0592482732,Wi-Fi.HK via CSL,1,,,False
56516,PCCW,759 Store,Convenience Stores,"Shop 350-352, Level 3, Ma On Shan Plaza, Sha Tin, New Territories",22.4251936085,114.231562209,Wi-Fi.HK via CSL,1,,,False
56540,PCCW,759 Store,Convenience Stores,"Shop E, G/F., Sun On Building, Nos. 17-25 Hill Road, Sai Wan, Hong Kong",22.2858683499,114.1352279978,Wi-Fi.HK via CSL,1,,,False
56614,PCCW,759 Store,Convenience Stores,"Shop B, 1/F, Fung Cheung House, 19-33 Wan Fung Street, Diamond Hill, Kowloon",22.3444465437,114.1982531017,Wi-Fi.HK via CSL,1,,,False
56803,PCCW,PCCW-HKT / csl shop,Stores/Shopping Malls,"Shop UG26A, UG/F, Temple Mall South, Lower Wong Tai Sin Estate, Wong Tai Sin, Kowloon",22.3413040724,114.1941744355,Wi-Fi.HK via CSL,1,,,False
57540,PCCW,759 Store,Convenience Stores,"Shop A203 & A204, 2/F, Choi Wan Shopping Centre (Phase 2), Choi Wan (I) Estate, 45 Clear Water Bay Road, Ngau Chi Wan, Kowloon",22.3328067577,114.2146940109,Wi-Fi.HK via CSL,1,,,False
57547,PCCW,PCCW-HKT / csl shop,Stores/Shopping Malls,"Shop on G/F & M/F, 18 Wu Pak Street, Aberdeen, Hong Kong",22.2480774232,114.1550386622,Wi-Fi.HK via CSL,1,,,False
57932,PCCW,759 Store,Convenience Stores,"Shop 4 & 5, G/F, Kai Lok House, Kai Yip Estate, Kowloon Bay, Kowloon",22.3283639534,114.209401456,Wi-Fi.HK via CSL,1,,,False
58385,PCCW,759 Store,Convenience Stores,Shop No. 102. Level 1. New Jade Shopping Arcade. Chai Wan,22.2639884418,114.2370489862,Wi-Fi.HK via CSL,1,,,False
60388,PCCW,Circle K,Convenience Stores,"Shop 1A, G/F., Nos. 35-49 Hong Keung Street, Kowloon",22.3344231438,114.196864413,Wi-Fi.HK via CSL,1,,,False
6281,PCCW,Circle K,Convenience Stores,"Portion of Workshop B1, G/F., Block B, Tonic Industrial Centre, 19 Lam Hing Street, Kowloon Bay",22.3247801374,114.210299849,Wi-Fi.HK via CSL,1,,,False
6282,PCCW,Circle K,Convenience Stores,"Shop H1, G/F, Fung Yuen Building, 388-414 Shau Kei Wan Road, Shau Kei Wan, Hong Kong",22.2773520502,114.227077066,Wi-Fi.HK via CSL,1,,,False
6284,PCCW,Circle K,Convenience Stores,"Shop 4, G/F, Yuk Lung Mansion, 18 Fung Kam Street, Yuen Long, New Territories",22.4424641781,114.033598601,Wi-Fi.HK via CSL,1,,,False
6294,PCCW,Circle K,Convenience Stores,"Shop 3, Choi Ying Place, Choi Ying Estate, Kowloon Bay, Kowloon",22.32781,114.21452,Wi-Fi.HK via CSL,1,,,False
6312,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Bus Stop, 52 Aberdeen Main Road, Aberdeen",22.24737422,114.15785362,Wi-Fi.HK via CSL,1,,,False
6321,PCCW,PCCW Phone Booth,Telephone Booths,"Outside 31 Man Tai Street, Hung Hom",22.306760233,114.18806461,Wi-Fi.HK via CSL,1,,,False
6332,PCCW,PCCW Phone Booth,Telephone Booths,"28 Beach Road, Repulse Bay",22.235590123,114.19811013,Wi-Fi.HK via CSL,1,,,False
6333,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Civil Centre, Shau Kei Wan Road / Holy Cross Path, Shau Kei Wan",22.281596209,114.2224025,Wi-Fi.HK via CSL,1,,,False
6335,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Car Park, Stanley Beach Road, Stanley",22.220542864,114.21360709,Wi-Fi.HK via CSL,1,,,False
6337,PCCW,PCCW Phone Booth,Telephone Booths,"Outside 75 Shek Pai Wan Road, Tin Wan Street, Aberdeen",22.249305178,114.14863751,Wi-Fi.HK via CSL,1,,,False
6351,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Mei Foo Shopping Centre, Broadway Street, Lai Chi Kok",22.33649,114.14098,Wi-Fi.HK via CSL,1,,,False
6383,PCCW,PCCW Phone Booth,Telephone Booths,"Conjunction of Chung Nga Road / Ting Lai Road, Tai Po",22.458542539,114.1699046,Wi-Fi.HK via CSL,1,,,False
6386,PCCW,PCCW Phone Booth,Telephone Booths,"Near Banyan House, Kwong Yuen Estate, Kwong Sin Street, Shatin",22.381691442,114.21391639,Wi-Fi.HK via CSL,1,,,False
6388,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Pak Hok Chau Carpark, Yuen Long",22.495603037,114.04872893,Wi-Fi.HK via CSL,1,,,False
63976,PCCW,VanGo,Convenience Stores,"Convenience Store G/F, Block A, Alice Ho Miu Ling Nethersole Hospital, 11 Chuen On Road, Tai Po, New Territories",22.4586049415,114.1748201933,Wi-Fi.HK via CSL,1,,,False
6400,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Tai Po MTR Station, Tai Po",22.444094122,114.17079947,Wi-Fi.HK via CSL,1,,,False
6407,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Hin Keng Commercial Complex, Hin Keng Estate, Shatin",22.36316417,114.17166945,Wi-Fi.HK via CSL,1,,,False
6414,PCCW,PCCW Phone Booth,Telephone Booths,"Tsuen King Garden, Tsuen King Circuit, Tsuen Wan",22.378463793,114.10863261,Wi-Fi.HK via CSL,1,,,False
6429,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Butterfly Bay Community Centre, , Tuen Mun",22.374810375,113.96232216,Wi-Fi.HK via CSL,1,,,False
6432,PCCW,PCCW Phone Booth,Telephone Booths,"Near Pear House, Castle Peak Road, Lam Tei Section, Shatin",22.419320266,113.98293058,Wi-Fi.HK via CSL,1,,,False
6441,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Bus Stop, Block C, Brilliant Garden, Tuen Mun",22.408054997,113.97930463,Wi-Fi.HK via CSL,1,,,False
6443,PCCW,PCCW Phone Booth,Telephone Booths,"Outside 30 San ShingAvenue, 30 Tsun Fu Street, Sheung Shui",22.506123429,114.12722618,Wi-Fi.HK via CSL,1,,,False
6444,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Block 45, Lower Baguio Villa, Victoria Road, Po Fu Lam",22.261212494,114.13277255,Wi-Fi.HK via CSL,1,,,False
6446,PCCW,Circle K,Convenience Stores,"Shop 2, G/F., Marina Square East Centre, 18A South Horizon Drive, Apleichau",22.243294757,114.148260354,Wi-Fi.HK via CSL,1,,,False
6448,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Bus Terminus, Cheung Shan Estate, Tsuen Wan",22.378381759,114.13039223,Wi-Fi.HK via CSL,1,,,False
6450,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Kwai Fong MTR Station, Kwai Yan Road, Kwai Chung",22.357114355,114.12777868,Wi-Fi.HK via CSL,1,,,False
6451,PCCW,PCCW Phone Booth,Telephone Booths,"Outside Toilet, Tai Mei Tuk Bus Terminus, BBQ Area, Tai Po",22.471547211,114.23288426,Wi-Fi.HK via CSL,1,,,False
64578,PCCW,VanGo,Convenience Stores,"Shop no. 21A,  G/F., Commercial Centre 1, Yat Tung Estate, 8 Yat Tung Street, Tung Chung, New Territories",22.2817596589,113.9346255985,Wi-Fi.HK via CSL,1,,,False
64705,PCCW,Chow Tai Fook,Stores/Shopping Malls,"Shop No. 019-022, G/F, Yuen Long Plaza, 249-251 Castle Peak Road-Yuen Long, Yuen Long, New Territories, H.K.",22.4449695056,114.0241037661,Wi-Fi.HK via CSL,1,,,False
65480,PCCW,PCCW-HKT / csl shop,Stores/Shopping Malls,"Shop No. UG70A, Upper Ground Floor, Olympian City 2, Tai Kok Tsui, Kowloon",22.3161010912,114.1617684614,Wi-Fi.HK via CSL,1,,,False
65846,PCCW,Chow Tai Fook,Stores/Shopping Malls,"Shop 120A & 123, Level 1, East Point City, 8 Chung Wah Street, Tseung Kwan O, New Territories",22.3163629638,114.2654442718,Wi-Fi.HK via CSL,1,,,False
65901,PCCW,Chow Tai Fook,Stores/Shopping Malls,"Shop No. C-22, Concourse Level, APM, Millennium City 5, 418 Kwun Tong Road, Kwun Tong, Kowloon.",22.3123626339,114.2252111431,Wi-Fi.HK via CSL,1,,,False
66358,PCCW,Circle K,Convenience Stores,"Shop Nos. 97 and 98, Level 3, the shopping arcade of Mayfair Gardens, Tsing Yi, New Territories",22.3446237734,114.107608431,Wi-Fi.HK via CSL,1,,,False
6694,PCCW,Circle K,Convenience Stores,"Shop C, G/F, 47 Nga Tsin Wai Road, Kowloon City",22.328839265,114.187970459,Wi-Fi.HK via CSL,1,,,False
7015,PCCW,Circle K,Convenience Stores,"Shop 6A, G/F., Siu Sai Wan Plaza, Chai Wan",22.2629035357,114.248872697,Wi-Fi.HK via CSL,1,,,False
7163,PCCW,Circle K,Convenience Stores,"Shop G19A-G20, G/F, Fu Shin Shopping Centre, Fu Shin Estate, Tai Po",22.4541822351,114.174690842,Wi-Fi.HK via CSL,1,,,False
